landmark_id,x,y,z,visibility,pose_name
13,-0.12248995280805366,-0.03635365429527426,2.843689482432631,0.9913951754570008,Warrior_Pose
14,0.9425190768895965,-0.0814144599953414,-0.5025862277557577,0.9997909665107728,Warrior_Pose
15,-0.41625028678261866,-0.04106746670294597,3.774765325489276,0.9920687675476074,Warrior_Pose
16,1.3010370740754444,-0.15742046757102454,-0.26235947496601464,0.9992689490318298,Warrior_Pose
17,-0.5007423134264345,-0.04426853791713021,3.9299790369029624,0.9863775968551636,Warrior_Pose
18,1.4179932072626162,-0.16989627685086886,-0.5489460153109214,0.9990354776382446,Warrior_Pose
19,-0.5038115887393486,-0.047149118423068855,3.7765252369475095,0.9850815534591676,Warrior_Pose
20,1.4250208580419563,-0.1764365888200418,-0.31812216361331247,0.9989387392997742,Warrior_Pose
21,-0.4701945899358874,-0.03251160166459885,3.7542019343650628,0.9790672659873962,Warrior_Pose
22,1.3880867264058891,-0.16545661160007943,-0.17764882547111077,0.9982202649116516,Warrior_Pose
23,0.08818669812906366,0.6273930924068123,1.13488856936352,0.9999933242797852,Warrior_Pose
24,0.2887259640618725,0.6559322654798079,-0.21104886807615608,0.9999954700469972,Warrior_Pose
25,-0.2735956485702803,0.9133360922055188,2.2401396276441745,0.9997044205665588,Warrior_Pose
26,0.8630159453244681,0.6658616844915006,0.30873921367672164,0.9999635219573976,Warrior_Pose
27,-0.7125132223234186,1.161666603091343,3.045252483618818,0.9999457597732544,Warrior_Pose
28,0.8523093967942766,1.1743616048438514,1.0900282460657262,0.9999431371688844,Warrior_Pose
29,-0.7919463910929332,1.1994754258333118,3.14366910318991,0.9999666213989258,Warrior_Pose
30,0.8029532587569183,1.261518794617253,1.194328361865777,0.9999381303787231,Warrior_Pose
31,-0.6401070818884432,1.1918035327240093,3.139597635729577,0.9998763799667358,Warrior_Pose
32,1.0867248475456142,1.2610403287626373,1.2345253935929827,0.9998798370361328,Warrior_Pose
0,-0.393968957748878,-0.8186704883475946,0.07909385152919429,0.9999997615814208,Warrior_Pose
1,-0.4127954442622759,-0.8464146551674679,0.14522851952799018,0.9999985694885254,Warrior_Pose
2,-0.41557543979041334,-0.8462373345317007,0.14426926659291758,0.9999986886978148,Warrior_Pose
3,-0.41778682528973676,-0.8459009926858493,0.1445921302221956,0.9999984502792358,Warrior_Pose
4,-0.419502581934341,-0.8474610786579465,0.05859488027340243,0.9999992847442628,Warrior_Pose
5,-0.4258710981434632,-0.8467059276854362,0.05733073535556761,0.9999996423721312,Warrior_Pose
6,-0.43501919044868803,-0.8464496558157176,0.05712303111579214,0.9999995231628418,Warrior_Pose
7,-0.46234350980234573,-0.8340163947164195,0.4698583252461619,0.9999992847442628,Warrior_Pose
8,-0.49475302314863134,-0.8339829922712862,0.08013464200709473,0.9999994039535522,Warrior_Pose
9,-0.4060586667264026,-0.7854502983022231,0.21015147077948354,0.999998927116394,Warrior_Pose
10,-0.4172614167605305,-0.787865043368367,0.08692844606340527,0.9999992847442628,Warrior_Pose
11,-0.37743956068062656,-0.655008895514874,0.647117122911811,0.9999953508377076,Warrior_Pose
12,-0.6602480415865991,-0.6799843352558543,0.06010016869201889,0.9999980926513672,Warrior_Pose
13,-0.12315707190865496,-0.693427840522583,0.6836288703386799,0.9842273592948914,Warrior_Pose
14,-0.9119376015180536,-0.6910407843254311,-0.21471925020587793,0.9998739957809448,Warrior_Pose
15,0.09820321775955348,-0.7105076174748773,0.28675297960271545,0.9870283603668212,Warrior_Pose
16,-1.1539389804938514,-0.6969184959267035,-0.5718200920288414,0.9994231462478638,Warrior_Pose
17,0.1648926317069743,-0.7129177477295225,0.2451187521200049,0.9745240807533264,Warrior_Pose
18,-1.2164005894335717,-0.7084942810989623,-0.6574333643167359,0.9983585476875304,Warrior_Pose
19,0.17771662636714733,-0.72073326063192,0.09545164940460767,0.9775927662849426,Warrior_Pose
20,-1.22991108947707,-0.7131057763261699,-0.7741495313964171,0.9984961748123168,Warrior_Pose
21,0.15448162954429293,-0.7115814501488026,0.20305128797139568,0.9812486171722412,Warrior_Pose
22,-1.1988822415320737,-0.7045625416122476,-0.645970636047022,0.9981886744499208,Warrior_Pose
23,-0.4641470675529479,-0.20074503114583725,0.6974172444356728,0.9999897480010986,Warrior_Pose
24,-0.6293167465424152,-0.20522767124678318,0.22763350078331115,0.9999903440475464,Warrior_Pose
25,-0.11700064849857607,-0.1603348648978366,0.16387935864701803,0.999739110469818,Warrior_Pose
26,-0.9167256279138674,0.0005169270358991528,0.01687397676547849,0.99981290102005,Warrior_Pose
27,-0.1038401295356358,0.1767220969380293,0.6056011196494674,0.9992105960845948,Warrior_Pose
28,-1.197754703363921,0.19388623903733168,0.24698987700916902,0.9991769194602966,Warrior_Pose
29,-0.13452256157237208,0.23138767561344056,0.6225594809141449,0.9983641505241394,Warrior_Pose
30,-1.2365381156304454,0.22483815933217954,0.25495121208100013,0.9912748336791992,Warrior_Pose
31,0.03623828625464029,0.23871583645302386,0.23288364734694902,0.998963475227356,Warrior_Pose
32,-1.1818901759765215,0.26653320097562905,-0.25058997847607195,0.998276710510254,Warrior_Pose
0,0.3685362098917326,-0.6744916837574454,-0.8575070052720388,0.999974489212036,Warrior_Pose
1,0.4072724820194712,-0.7299009368516142,-0.841965498969041,0.9998579025268556,Warrior_Pose
2,0.42689256458657054,-0.7287164772901784,-0.8439225243409655,0.9998514652252196,Warrior_Pose
3,0.44415664570214264,-0.7261853983141004,-0.8429600370311934,0.999855637550354,Warrior_Pose
4,0.3931439426479175,-0.7300661222172192,-0.7204867158589597,0.9998946189880372,Warrior_Pose
5,0.3996376698531757,-0.7296703319160343,-0.7233994753720944,0.9999221563339232,Warrior_Pose
6,0.40642715409956887,-0.7294321727136481,-0.7247252402732263,0.9999270439147948,Warrior_Pose
7,0.5590521514359674,-0.6885522864340812,-0.579255879444227,0.9998825788497924,Warrior_Pose
8,0.491455507912005,-0.6907435185457763,-0.014116646777624647,0.9998947381973268,Warrior_Pose
9,0.4028849643791285,-0.6042446138110688,-0.7442081315737749,0.999915599822998,Warrior_Pose
10,0.38623020884320397,-0.6068325495861824,-0.5977930055666802,0.9998990297317504,Warrior_Pose
11,0.8707545046749519,-0.36927464400378285,-0.35594295899063877,0.9998916387557985,Warrior_Pose
12,0.27418310627873577,-0.3672064874530523,0.3285407071427996,0.9998170733451844,Warrior_Pose
13,1.3508835262465313,-0.34899237001955796,-0.6954549710568683,0.9943103790283204,Warrior_Pose
14,-0.15231291114858309,-0.4138392618738627,-0.03236279708958938,0.9805439114570618,Warrior_Pose
15,1.7693801703757428,-0.34241296517051306,-1.5684780188137855,0.9910808205604552,Warrior_Pose
16,-0.5856086113409549,-0.45683381006454926,-1.0336304989067886,0.9738919734954834,Warrior_Pose
17,1.8919152284324232,-0.3463819046426845,-1.6844719427339327,0.9782679080963136,Warrior_Pose
18,-0.7151517754102292,-0.4576757017032816,-1.2287579448399641,0.93858540058136,Warrior_Pose
19,1.908855398849715,-0.3508764079667178,-1.9899602052684198,0.9807507395744324,Warrior_Pose
20,-0.7301953086390094,-0.4764755887825297,-1.439961790903486,0.9425061345100404,Warrior_Pose
21,1.8573066271808636,-0.33796725061245264,-1.7174679243264739,0.9793018698692322,Warrior_Pose
22,-0.680044954975971,-0.46203616911954826,-1.1884994128284811,0.9508670568466188,Warrior_Pose
23,0.8269410939479154,0.4401427049702194,0.297659164065562,0.9999516010284424,Warrior_Pose
24,0.45774193440367583,0.4447926321009872,0.6269908951173013,0.9999464750289916,Warrior_Pose
25,1.2899334440666166,0.7848250612443097,-0.6803952979710913,0.9905754327774048,Warrior_Pose
26,-0.15397397692016349,0.5976301014443501,-0.7586333283942057,0.9933165311813354,Warrior_Pose
27,1.7519837957998088,1.1800005174191146,0.10897156111146838,0.9809808731079102,Warrior_Pose
28,-0.17832143198886108,1.20698230338609,0.26632079057375463,0.9753081798553468,Warrior_Pose
29,1.792595733514308,1.2389285175462366,0.12162557868686191,0.8520336747169495,Warrior_Pose
30,-0.12183370446649708,1.3133675395767985,0.3347313528422968,0.9260510802268982,Warrior_Pose
31,1.8377964300612961,1.378549635370799,-0.9266893582333485,0.9669471383094788,Warrior_Pose
32,-0.46732058992110576,1.3215101638884852,-0.41006708597372044,0.9617618322372437,Warrior_Pose
0,-0.5830208727324696,-0.8744010393420184,-0.2574424143279184,0.9999834299087524,Warrior_Pose
1,-0.5495775609262332,-0.9042810400156872,-0.2598495951968516,0.9998674392700196,Warrior_Pose
2,-0.5407952018642604,-0.9022183122933708,-0.26094532359427786,0.999883770942688,Warrior_Pose
3,-0.5326371338701621,-0.8992385443008762,-0.26039042609556634,0.999842643737793,Warrior_Pose
4,-0.5550443652925715,-0.9057998522115106,-0.17738694974284464,0.9999222755432128,Warrior_Pose
5,-0.550942078672978,-0.90500890293553,-0.17907065115789353,0.9999579191207886,Warrior_Pose
6,-0.5467699977966705,-0.9043379260126644,-0.17983524418782992,0.999953269958496,Warrior_Pose
7,-0.4839383549989278,-0.8707701417048278,-0.17024307214760995,0.9999116659164428,Warrior_Pose
8,-0.5002090774144555,-0.8743739804434743,0.2089868968657099,0.99996018409729,Warrior_Pose
9,-0.5637128265320654,-0.8311912062310494,-0.21839923541275666,0.9999058246612548,Warrior_Pose
10,-0.5794495027997661,-0.8366452750451968,-0.1180839021150629,0.9999181032180786,Warrior_Pose
11,-0.2988195327315594,-0.6814163518246248,-0.09373532356633688,0.9999014139175416,Warrior_Pose
12,-0.6176629864121062,-0.6798563128585016,0.41823663160313845,0.9998977184295654,Warrior_Pose
13,0.0018299628421971099,-0.654279821106447,-0.3289382170370087,0.9944459199905396,Warrior_Pose
14,-0.9025891968998464,-0.7209093505247332,0.24156020013914675,0.9745713472366332,Warrior_Pose
15,0.2482686071620349,-0.6609536956693868,-0.768252527401093,0.9911643862724304,Warrior_Pose
16,-1.152180081721298,-0.769675389832463,-0.3386469952169696,0.9922673106193542,Warrior_Pose
17,0.32955075108525006,-0.6538116582381659,-0.8309909754774893,0.9868832230567932,Warrior_Pose
18,-1.2279463324083588,-0.7689039303180613,-0.4520495890088894,0.9875476360321044,Warrior_Pose
19,0.3382254712466182,-0.6547499860676366,-1.000935164090889,0.988733172416687,Warrior_Pose
20,-1.2376650552939816,-0.7727561613692402,-0.5713345742256837,0.9885441660881042,Warrior_Pose
21,0.3049103945606423,-0.6517442317263703,-0.8513694055329386,0.9884063005447388,Warrior_Pose
22,-1.2098345408457083,-0.7637976536434503,-0.4299723047144566,0.9912667870521544,Warrior_Pose
23,-0.31645324455244417,-0.2044349180261538,0.3395135666393253,0.9998831748962402,Warrior_Pose
24,-0.5196435392810872,-0.19672293786062917,0.5857295895724706,0.9998971223831176,Warrior_Pose
25,0.02204045824307248,0.0036972673499984367,0.18471506003820135,0.9797265529632568,Warrior_Pose
26,-0.9217938981111644,-0.15439231976453088,-0.08576586146704876,0.9822928309440612,Warrior_Pose
27,0.34827351531225187,0.23123831340784728,0.324904886586383,0.9821688532829284,Warrior_Pose
28,-1.0531878816859646,0.23063891130646086,0.20718026205648132,0.9749189019203186,Warrior_Pose
29,0.39435868485386333,0.2659185667691565,0.300046964055344,0.9071207046508788,Warrior_Pose
30,-1.0247455940135652,0.29957448402400666,0.21712665172287304,0.9452450275421144,Warrior_Pose
31,0.3453067863438641,0.3406119952554375,-0.2959142937629054,0.9799736738204956,Warrior_Pose
32,-1.2377681455595033,0.3068812242412323,-0.19818292428004924,0.969663143157959,Warrior_Pose
0,-0.49612943246389435,-0.7716913794244228,-0.5462111464062595,0.9998760223388672,Warrior_Pose
1,-0.4642481545038182,-0.8035130841606052,-0.516785682944764,0.9995461106300354,Warrior_Pose
2,-0.45351598039998015,-0.8010801301552781,-0.5183998117165861,0.9994962215423584,Warrior_Pose
3,-0.44171458019334253,-0.796982373794397,-0.5177497924442329,0.9995678067207336,Warrior_Pose
4,-0.47366779362024763,-0.8061243083223745,-0.45365920709288476,0.9996196031570436,Warrior_Pose
5,-0.4714432333585088,-0.8059819812839608,-0.45559485815034545,0.9997081160545348,Warrior_Pose
6,-0.4695870072016822,-0.8058599866796062,-0.4564375964171667,0.9997281432151794,Warrior_Pose
7,-0.38036833583788177,-0.7627493965584009,-0.2798371933039675,0.9996715784072876,Warrior_Pose
8,-0.41699474991656427,-0.7735630715236967,-0.0032501053794432903,0.9996383190155028,Warrior_Pose
9,-0.4796408122333494,-0.7246039193808534,-0.44980419833703256,0.9997745156288148,Warrior_Pose
10,-0.4959238916145848,-0.7274532064731583,-0.38060876066499655,0.9997398257255554,Warrior_Pose
11,-0.20551658159744965,-0.5554507878257624,-0.13360389546712076,0.9998722076416016,Warrior_Pose
12,-0.5731284207148969,-0.5829392750511897,0.29841346262251256,0.9997212290763856,Warrior_Pose
13,0.07342970018229217,-0.5029854471546862,-0.3382546025363464,0.9972376823425292,Warrior_Pose
14,-0.8553480343654141,-0.6186540145550848,0.10648918388925578,0.9810934662818908,Warrior_Pose
15,0.3320817533713356,-0.4743435520170774,-0.9480676960132329,0.9964573979377748,Warrior_Pose
16,-1.1079893392103513,-0.651992509235851,-0.6158847512897256,0.9902037382125854,Warrior_Pose
17,0.4077828388757861,-0.4615087752889595,-1.0379109930130794,0.990703582763672,Warrior_Pose
18,-1.190000789257808,-0.6577341091636234,-0.7802121388065366,0.9765385985374452,Warrior_Pose
19,0.41735416300214195,-0.461280155858603,-1.2308502050921657,0.9917265176773072,Warrior_Pose
20,-1.201191772212378,-0.6632506550641685,-0.9262507167100822,0.979078471660614,Warrior_Pose
21,0.38846307156097853,-0.45768724130831717,-1.0404735667917913,0.990119218826294,Warrior_Pose
22,-1.1680246190545167,-0.6553607070267728,-0.7214253562655673,0.9810763597488404,Warrior_Pose
23,-0.21387641746775699,-0.052629404457637245,0.36932782109154416,0.9999104738235474,Warrior_Pose
24,-0.42220076331785655,-0.04762338574024429,0.5561697652121956,0.9999096393585204,Warrior_Pose
25,0.0688918669105849,0.2113931298967434,0.7612921578802743,0.9758767485618592,Warrior_Pose
26,-0.789427874091945,0.05604909374641244,-0.9525827287356036,0.9973725080490112,Warrior_Pose
27,0.3160509460798413,0.4435679417083261,1.8210379581192817,0.9850901365280152,Warrior_Pose
28,-0.8277454994227164,0.45183755699782036,-0.20873045885855343,0.991798996925354,Warrior_Pose
29,0.33683056670230416,0.4803187680890144,1.8767509555945223,0.8701996207237244,Warrior_Pose
30,-0.789862704453734,0.5288343648101801,-0.1586889795815346,0.9682785868644714,Warrior_Pose
31,0.36481522529627103,0.5468873499229804,1.2074805935585349,0.9708758592605592,Warrior_Pose
32,-1.0256011281129864,0.5328621139988149,-0.7652914237765085,0.9884567260742188,Warrior_Pose
0,-0.9543792894603739,-0.8645064126155559,0.18612039655975732,0.9999997615814208,Warrior_Pose
1,-0.9656528468998301,-0.8836896381812703,0.24633373772247072,0.9999982118606568,Warrior_Pose
2,-0.9684673794959472,-0.8825911136533797,0.24569948656274357,0.9999980926513672,Warrior_Pose
3,-0.9707545481285761,-0.8813656814702903,0.24597085138611513,0.9999982118606568,Warrior_Pose
4,-0.9735458970498808,-0.8843181425173317,0.1813049050060713,0.9999991655349731,Warrior_Pose
5,-0.9809013272613403,-0.8834516280646585,0.18042747546223128,0.9999994039535522,Warrior_Pose
6,-0.9876906965948471,-0.8827291146054504,0.18039213388009165,0.9999994039535522,Warrior_Pose
7,-1.0012936531526502,-0.8696688550109883,0.506991010365146,0.9999988079071044,Warrior_Pose
8,-1.0319962504857185,-0.8712220182686591,0.21615268581309854,0.9999986886978148,Warrior_Pose
9,-0.9619786222730218,-0.8372576144561766,0.2862666544564696,0.999998927116394,Warrior_Pose
10,-0.9710049145796193,-0.8378360591248417,0.19505350401216712,0.999998927116394,Warrior_Pose
11,-0.900536195831721,-0.7384531022938162,0.6339079861265371,0.9999974966049194,Warrior_Pose
12,-1.1354350850957557,-0.7216622067921467,0.19538276921646902,0.9999964237213136,Warrior_Pose
13,-0.7023195683091147,-0.7485381888201396,0.6247099454398621,0.9849647879600524,Warrior_Pose
14,-1.3326372329298146,-0.7091479170660342,0.012285637505094184,0.999380350112915,Warrior_Pose
15,-0.527025217510994,-0.74088667840513,0.2722583639612303,0.9829970598220824,Warrior_Pose
16,-1.4863783934950323,-0.6995446643723646,-0.2742725609704837,0.997923731803894,Warrior_Pose
17,-0.47655858049250405,-0.7403584205233824,0.24070608117540185,0.9625283479690552,Warrior_Pose
18,-1.5300981071273956,-0.6982945540529186,-0.34982006472271987,0.994403600692749,Warrior_Pose
19,-0.4701583349202571,-0.745470981218748,0.11681532887829761,0.9674125909805298,Warrior_Pose
20,-1.5360909577894593,-0.703956728709571,-0.43688101339787894,0.9946905970573424,Warrior_Pose
21,-0.48889832841934616,-0.741019238641699,0.20586822109457123,0.9712851643562316,Warrior_Pose
22,-1.516609129788699,-0.7020682411045942,-0.3306249227187913,0.992998480796814,Warrior_Pose
23,-0.9367364267433095,-0.38741051095392304,0.631105646279044,0.9999898672103882,Warrior_Pose
24,-1.081390146982303,-0.3897462558818233,0.2945251203695641,0.99998939037323,Warrior_Pose
25,-0.6594995794842098,-0.36385428064250896,0.021214162450265674,0.9963351488113404,Warrior_Pose
